cond.s.m,echo.s.m,cond.p.m,echo.p.m
s,4.14506E-05,p,0.000124352
s,5.48038E-05,p,0.000164411
s,4.39434E-05,p,0.00013183
s,6.12278E-05,p,0.000183683
s,5.39891E-05,p,0.000161967
s,4.8916E-05,p,0.000146748
s,4.53808E-05,p,0.000136142
s,5.27197E-05,p,0.000158159
s,3.02394E-05,p,9.07183E-05
s,5.49701E-05,p,0.00016491
s,4.33755E-05,p,0.000130127
s,4.56376E-05,p,0.000136913
s,5.30878E-05,p,0.000159263
s,5.98282E-05,p,0.000179485
s,4.20534E-05,p,0.00012616
s,6.75949E-05,p,0.000202785
s,4.64494E-05,p,0.000139348
s,4.24206E-05,p,0.000127262
s,2.78997E-05,p,8.36991E-05
s,6.60023E-05,p,0.000198007
s,3.84025E-05,p,0.000115207
s,3.91055E-05,p,0.000117317
s,4.12656E-05,p,0.000123797
s,4.77714E-05,p,0.000143314
s,4.51987E-05,p,0.000135596
s,4.7241E-05,p,0.000141723
s,5.2113E-05,p,0.000156339
s,4.14303E-05,p,0.000124291
s,6.77241E-05,p,0.000203172
s,4.0552E-05,p,0.000121656
s,4.63804E-05,p,0.000139141
s,4.99229E-05,p,0.000149769
s,7.25888E-05,p,0.000217767
s,7.81181E-05,p,0.000234354
s,4.78615E-05,p,0.000143585
s,3.72757E-05,p,0.000111827
s,8.24661E-05,p,0.000247398
s,6.53711E-05,p,0.000196113
s,5.56759E-05,p,0.000167028
s,4.208E-05,p,0.00012624
s,5.64673E-05,p,0.000169402
s,4.99466E-05,p,0.00014984
s,4.25091E-05,p,0.000127527
s,4.75035E-05,p,0.00014251
s,5.40297E-05,p,0.000162089
s,4.38364E-05,p,0.000131509
s,7.98493E-05,p,0.000239548
s,7.15218E-05,p,0.000214565
s,6.11667E-05,p,0.0001835
s,2.67392E-05,p,8.02175E-05
s,4.72212E-05,p,0.000141664
s,6.55677E-05,p,0.000196703
s,5.033E-05,p,0.00015099
s,3.81393E-05,p,0.000114418
s,5.14003E-05,p,0.000154201
s,6.92293E-05,p,0.000207688
s,3.40149E-05,p,0.000102045
s,8.20259E-05,p,0.000246078
s,5.63657E-05,p,0.000169097
s,5.45192E-05,p,0.000163558
s,6.25129E-05,p,0.000187539
s,4.19383E-05,p,0.000125815
s,3.89487E-05,p,0.000116846
s,3.35687E-05,p,0.000100706
s,5.30498E-05,p,0.000159149
s,4.04818E-05,p,0.000121445
s,7.57765E-05,p,0.000227329
s,7.46691E-05,p,0.000224007
s,4.05552E-05,p,0.000121666
s,6.27853E-05,p,0.000188356
s,5.7864E-05,p,0.000173592
s,5.8191E-05,p,0.000174573
s,4.68371E-05,p,0.000140511
s,8.40195E-05,p,0.000252058
s,3.25945E-05,p,9.77834E-05
s,5.81204E-05,p,0.000174361
s,5.68367E-05,p,0.00017051
s,4.41687E-05,p,0.000132506
s,5.85831E-05,p,0.000175749
s,4.53901E-05,p,0.00013617
s,4.87781E-05,p,0.000146334
s,5.01096E-05,p,0.000150329
s,5.1617E-05,p,0.000154851
s,6.99993E-05,p,0.000209998
s,5.22748E-05,p,0.000156824
s,3.91916E-05,p,0.000117575
s,6.02592E-05,p,0.000180777
s,5.26796E-05,p,0.000158039
s,3.442E-05,p,0.00010326
s,3.41126E-05,p,0.000102338
s,4.12497E-05,p,0.000123749
s,6.41125E-05,p,0.000192338
s,6.05133E-05,p,0.00018154
s,4.34268E-05,p,0.00013028
s,3.47624E-05,p,0.000104287
s,4.9203E-05,p,0.000147609
s,5.32878E-05,p,0.000159863
s,5.6438E-05,p,0.000169314
s,7.00218E-05,p,0.000210065
s,4.90154E-05,p,0.000147046
s,3.75847E-05,p,0.000112754
s,8.14302E-05,p,0.000244291
s,5.90916E-05,p,0.000177275
s,2.67737E-05,p,8.0321E-05
s,2.89958E-05,p,8.69875E-05
s,4.80385E-05,p,0.000144115
s,3.87914E-05,p,0.000116374
s,4.01473E-05,p,0.000120442
s,4.71184E-05,p,0.000141355
s,4.15754E-05,p,0.000124726
s,4.84252E-05,p,0.000145276
s,3.36692E-05,p,0.000101008
s,5.51839E-05,p,0.000165552
s,4.09959E-05,p,0.000122988
s,8.57856E-05,p,0.000257357
s,5.76333E-05,p,0.0001729
s,5.57535E-05,p,0.000167261
s,5.32505E-05,p,0.000159751
s,7.19964E-05,p,0.000215989
s,4.33474E-05,p,0.000130042
s,3.30801E-05,p,9.92404E-05
s,7.21471E-05,p,0.000216441
s,2.70374E-05,p,8.11121E-05
s,5.43369E-05,p,0.000163011
s,4.87111E-05,p,0.000146133
s,4.91236E-05,p,0.000147371
s,5.89968E-05,p,0.000176991
s,3.12736E-05,p,9.38209E-05
s,3.85556E-05,p,0.000115667
s,4.24928E-05,p,0.000127479
s,5.94286E-05,p,0.000178286
s,3.56152E-05,p,0.000106846
s,6.00479E-05,p,0.000180144
s,3.20798E-05,p,9.62394E-05
s,6.67361E-05,p,0.000200208
s,5.67616E-05,p,0.000170285
s,6.06985E-05,p,0.000182096
s,4.96837E-05,p,0.000149051
s,6.23457E-05,p,0.000187037
s,3.52524E-05,p,0.000105757
s,5.20585E-05,p,0.000156175
s,4.29066E-05,p,0.00012872
s,5.25759E-05,p,0.000157728
s,7.03106E-05,p,0.000210932
s,5.99953E-05,p,0.000179986
s,5.63006E-05,p,0.000168902
s,3.8623E-05,p,0.000115869
s,4.27977E-05,p,0.000128393
s,4.455E-05,p,0.00013365
s,3.51755E-05,p,0.000105527
s,3.70462E-05,p,0.000111139
s,5.03732E-05,p,0.000151119
s,5.40658E-05,p,0.000162197
s,4.11099E-05,p,0.00012333
s,6.46239E-05,p,0.000193872
s,4.35044E-05,p,0.000130513
s,3.73017E-05,p,0.000111905
s,4.68911E-05,p,0.000140673
s,4.43124E-05,p,0.000132937
s,5.65351E-05,p,0.000169605
s,5.96683E-05,p,0.000179005
s,6.27689E-05,p,0.000188307
s,5.42834E-05,p,0.00016285
s,6.14216E-05,p,0.000184265
s,4.11277E-05,p,0.000123383
s,5.27861E-05,p,0.000158358
s,6.75907E-05,p,0.000202772
s,4.6146E-05,p,0.000138438
s,9.26836E-05,p,0.000278051
s,5.87562E-05,p,0.000176269
s,5.36239E-05,p,0.000160872
s,5.93985E-05,p,0.000178196
s,5.79701E-05,p,0.00017391
s,4.33311E-05,p,0.000129993
s,6.12433E-05,p,0.00018373
s,3.21041E-05,p,9.63124E-05
s,6.32033E-05,p,0.00018961
s,3.36361E-05,p,0.000100908
s,4.15743E-05,p,0.000124723
s,5.87881E-05,p,0.000176364
s,3.71998E-05,p,0.000111599
s,5.36011E-05,p,0.000160803
s,6.08059E-05,p,0.000182418
s,7.1053E-05,p,0.000213159
s,7.58673E-05,p,0.000227602
s,4.25231E-05,p,0.000127569
s,4.09381E-05,p,0.000122814
s,3.95667E-05,p,0.0001187
s,7.28023E-05,p,0.000218407
s,4.80938E-05,p,0.000144281
s,5.53712E-05,p,0.000166114
s,5.12998E-05,p,0.0001539
s,4.89097E-05,p,0.000146729
s,5.58849E-05,p,0.000167655
s,6.11307E-05,p,0.000183392
s,6.94718E-05,p,0.000208416
s,5.49477E-05,p,0.000164843
s,4.56911E-05,p,0.000137073
s,6.59985E-05,p,0.000197995
s,5.64858E-05,p,0.000169457
s,5.45984E-05,p,0.000163795
s,3.98104E-05,p,0.000119431
s,6.20814E-05,p,0.000186244
s,4.607E-05,p,0.00013821
s,6.12637E-05,p,0.000183791
s,2.0443E-05,p,6.1329E-05
s,4.61741E-05,p,0.000138522
s,6.44683E-05,p,0.000193405
s,5.27332E-05,p,0.000158199
s,4.72641E-05,p,0.000141792
s,3.90775E-05,p,0.000117233
s,4.71423E-05,p,0.000141427
s,5.24968E-05,p,0.00015749
s,4.8891E-05,p,0.000146673
s,5.67382E-05,p,0.000170215
s,4.01735E-05,p,0.00012052
s,6.52962E-05,p,0.000195889
s,5.85451E-05,p,0.000175635
s,3.64304E-05,p,0.000109291
s,4.52426E-05,p,0.000135728
s,8.04663E-05,p,0.000241399
s,4.35168E-05,p,0.00013055
s,5.76197E-05,p,0.000172859
s,3.7116E-05,p,0.000111348
s,7.21166E-05,p,0.00021635
s,5.11959E-05,p,0.000153588
s,4.03788E-05,p,0.000121136
s,4.61642E-05,p,0.000138492
s,3.89125E-05,p,0.000116737
s,4.09673E-05,p,0.000122902
s,4.77306E-05,p,0.000143192
s,5.59386E-05,p,0.000167816
s,6.25039E-05,p,0.000187512
s,4.80707E-05,p,0.000144212
s,4.69876E-05,p,0.000140963
s,5.12726E-05,p,0.000153818
s,7.68546E-05,p,0.000230564
s,3.92703E-05,p,0.000117811
s,4.06347E-05,p,0.000121904
s,4.00091E-05,p,0.000120027
s,6.31761E-05,p,0.000189528
s,3.30084E-05,p,9.90253E-05
s,4.7091E-05,p,0.000141273
s,5.56079E-05,p,0.000166824
s,3.93555E-05,p,0.000118067
s,4.97109E-05,p,0.000149133
s,5.05883E-05,p,0.000151765
s,6.59993E-05,p,0.000197998
s,5.60772E-05,p,0.000168232
s,5.62438E-05,p,0.000168732
s,6.28617E-05,p,0.000188585
s,5.15816E-05,p,0.000154745
s,5.23452E-05,p,0.000157036
s,6.92486E-05,p,0.000207746
s,4.72551E-05,p,0.000141765
s,6.49941E-05,p,0.000194982
s,7.28633E-05,p,0.00021859
s,6.11243E-05,p,0.000183373
s,6.13786E-05,p,0.000184136
s,5.24825E-05,p,0.000157447
s,5.46138E-05,p,0.000163841
s,7.07672E-05,p,0.000212302
s,3.65897E-05,p,0.000109769
s,5.34933E-05,p,0.00016048
s,6.16773E-05,p,0.000185032
s,4.80176E-05,p,0.000144053
s,5.71412E-05,p,0.000171424
s,5.5902E-05,p,0.000167706
s,8.6271E-05,p,0.000258813
s,4.5656E-05,p,0.000136968
s,2.50231E-05,p,7.50692E-05
s,4.26047E-05,p,0.000127814
s,4.19258E-05,p,0.000125777
s,7.05218E-05,p,0.000211565
s,6.96066E-05,p,0.00020882
s,2.80548E-05,p,8.41645E-05
s,3.35943E-05,p,0.000100783
s,4.83815E-05,p,0.000145145
s,3.5105E-05,p,0.000105315
s,3.99432E-05,p,0.00011983
s,6.38233E-05,p,0.00019147
s,5.10221E-05,p,0.000153066
s,3.7846E-05,p,0.000113538
s,6.24373E-05,p,0.000187312
s,4.28773E-05,p,0.000128632
s,5.39393E-05,p,0.000161818
s,7.25423E-05,p,0.000217627
s,7.36492E-05,p,0.000220948
s,4.55545E-05,p,0.000136664
s,4.1067E-05,p,0.000123201
s,5.75421E-05,p,0.000172626
s,4.85468E-05,p,0.000145641
s,5.51366E-05,p,0.00016541
s,5.50744E-05,p,0.000165223
s,5.1969E-05,p,0.000155907
s,4.2118E-05,p,0.000126354
s,5.94343E-05,p,0.000178303
s,2.87497E-05,p,8.6249E-05
s,5.86454E-05,p,0.000175936
s,5.45132E-05,p,0.00016354
s,6.63255E-05,p,0.000198976
s,3.93452E-05,p,0.000118035
s,4.16918E-05,p,0.000125075
s,3.10979E-05,p,9.32938E-05
s,5.52032E-05,p,0.00016561
s,6.45643E-05,p,0.000193693
s,4.92257E-05,p,0.000147677
s,4.02122E-05,p,0.000120637
s,6.4206E-05,p,0.000192618
s,5.38059E-05,p,0.000161418
s,4.69162E-05,p,0.000140749
s,5.0147E-05,p,0.000150441
s,6.13279E-05,p,0.000183984
s,3.14471E-05,p,9.43414E-05
s,3.61266E-05,p,0.00010838
s,5.50481E-05,p,0.000165144
s,4.04509E-05,p,0.000121353
s,2.57697E-05,p,7.73091E-05
s,4.46112E-05,p,0.000133834
s,5.75655E-05,p,0.000172697
s,5.01483E-05,p,0.000150445
s,5.24074E-05,p,0.000157222
s,6.4054E-05,p,0.000192162
s,4.34849E-05,p,0.000130455
s,4.7168E-05,p,0.000141504
s,5.36054E-05,p,0.000160816
s,5.89624E-05,p,0.000176887
s,6.26235E-05,p,0.000187871
s,4.26003E-05,p,0.000127801
s,3.96079E-05,p,0.000118824
s,4.45389E-05,p,0.000133617
s,5.49473E-05,p,0.000164842
s,6.76595E-05,p,0.000202978
s,3.78583E-05,p,0.000113575
s,3.399E-05,p,0.00010197
s,2.4107E-05,p,7.23209E-05
s,3.11534E-05,p,9.34601E-05
s,4.98304E-05,p,0.000149491
s,8.04658E-05,p,0.000241397
s,4.71884E-05,p,0.000141565
s,6.08299E-05,p,0.00018249
s,4.98532E-05,p,0.00014956
s,3.61456E-05,p,0.000108437
s,5.89705E-05,p,0.000176911
s,6.15792E-05,p,0.000184738
s,6.09957E-05,p,0.000182987
s,5.01458E-05,p,0.000150438
s,3.92988E-05,p,0.000117896
s,6.56161E-05,p,0.000196848
s,7.34837E-05,p,0.000220451
s,4.61113E-05,p,0.000138334
s,3.43196E-05,p,0.000102959
s,5.66274E-05,p,0.000169882
s,4.93862E-05,p,0.000148159
s,6.16454E-05,p,0.000184936
s,4.36946E-05,p,0.000131084
s,4.82131E-05,p,0.000144639
s,5.79776E-05,p,0.000173933
s,2.90045E-05,p,8.70135E-05
s,4.29757E-05,p,0.000128927
s,6.19871E-05,p,0.000185961
s,5.56372E-05,p,0.000166912
s,4.79429E-05,p,0.000143829
s,5.63277E-05,p,0.000168983
s,3.74799E-05,p,0.00011244
s,5.63222E-05,p,0.000168967
s,4.09718E-05,p,0.000122916
s,6.05834E-05,p,0.00018175
s,4.71142E-05,p,0.000141342
s,4.68381E-05,p,0.000140514
s,5.40126E-05,p,0.000162038
s,5.56885E-05,p,0.000167066
s,6.03974E-05,p,0.000181192
s,4.26336E-05,p,0.000127901
s,6.26641E-05,p,0.000187992
s,3.69887E-05,p,0.000110966
s,9.29125E-05,p,0.000278737
s,4.20456E-05,p,0.000126137
s,6.5564E-05,p,0.000196692
s,3.76431E-05,p,0.000112929
s,6.11436E-05,p,0.000183431
s,3.4323E-05,p,0.000102969
s,4.03695E-05,p,0.000121109
s,4.1678E-05,p,0.000125034
s,4.98568E-05,p,0.00014957
s,5.33629E-05,p,0.000160089
s,3.93834E-05,p,0.00011815
s,6.77106E-05,p,0.000203132
s,6.1999E-05,p,0.000185997
s,5.53684E-05,p,0.000166105
s,5.36879E-05,p,0.000161064
s,5.04158E-05,p,0.000151248
s,4.74053E-05,p,0.000142216
s,4.19654E-05,p,0.000125896
s,6.36266E-05,p,0.00019088
s,4.22647E-05,p,0.000126794
s,6.02957E-05,p,0.000180887
s,7.23878E-05,p,0.000217163
s,5.94942E-05,p,0.000178483
s,3.59657E-05,p,0.000107897
s,4.53777E-05,p,0.000136133
s,5.7932E-05,p,0.000173796
s,6.36462E-05,p,0.000190939
s,6.27831E-05,p,0.000188349
s,5.78667E-05,p,0.0001736
s,4.79542E-05,p,0.000143863
s,5.15815E-05,p,0.000154744
s,6.61625E-05,p,0.000198488
s,3.86266E-05,p,0.00011588
s,5.56772E-05,p,0.000167032
s,6.32253E-05,p,0.000189676
s,3.87451E-05,p,0.000116235
s,3.93173E-05,p,0.000117952
s,5.84466E-05,p,0.00017534
s,3.50126E-05,p,0.000105038
s,6.76533E-05,p,0.00020296
s,3.65511E-05,p,0.000109653
s,5.30938E-05,p,0.000159281
s,6.80545E-05,p,0.000204164
s,4.74688E-05,p,0.000142406
s,7.33398E-05,p,0.000220019
s,4.93427E-05,p,0.000148028
s,5.24656E-05,p,0.000157397
s,5.95068E-05,p,0.00017852
s,3.66585E-05,p,0.000109975
s,6.01046E-05,p,0.000180314
s,4.93069E-05,p,0.000147921
s,4.68173E-05,p,0.000140452
s,5.76103E-05,p,0.000172831
s,6.19848E-05,p,0.000185954
s,3.0808E-05,p,9.24239E-05
s,8.71903E-05,p,0.000261571
s,6.96834E-05,p,0.00020905
s,3.69866E-05,p,0.00011096
s,4.69748E-05,p,0.000140924
s,4.33365E-05,p,0.000130009
s,5.81787E-05,p,0.000174536
s,4.67701E-05,p,0.00014031
s,3.78743E-05,p,0.000113623
s,6.19285E-05,p,0.000185786
s,5.63099E-05,p,0.00016893
s,5.17412E-05,p,0.000155224
s,8.13674E-05,p,0.000244102
s,3.92488E-05,p,0.000117746
s,3.96552E-05,p,0.000118966
s,5.90326E-05,p,0.000177098
s,4.9005E-05,p,0.000147015
s,5.15449E-05,p,0.000154635
s,4.15687E-05,p,0.000124706
s,4.54263E-05,p,0.000136279
s,3.47267E-05,p,0.00010418
s,6.40098E-05,p,0.00019203
s,4.93285E-05,p,0.000147986
s,5.47925E-05,p,0.000164378
s,4.93269E-05,p,0.000147981
s,5.01639E-05,p,0.000150492
s,3.13775E-05,p,9.41326E-05
s,8.76388E-05,p,0.000262916
s,5.11348E-05,p,0.000153404
s,6.94869E-05,p,0.000208461
s,2.82239E-05,p,8.46716E-05
s,5.25779E-05,p,0.000157734
s,4.69072E-05,p,0.000140722
s,5.0988E-05,p,0.000152964
s,2.74108E-05,p,8.22325E-05
s,5.06956E-05,p,0.000152087
s,3.96241E-05,p,0.000118872
s,5.1471E-05,p,0.000154413
s,4.8169E-05,p,0.000144507
s,3.67128E-05,p,0.000110139
s,4.87763E-05,p,0.000146329
s,4.80608E-05,p,0.000144183
s,7.30726E-05,p,0.000219218
s,6.35074E-05,p,0.000190522
s,5.01038E-05,p,0.000150311
s,3.2767E-05,p,9.8301E-05
s,5.54984E-05,p,0.000166495
s,5.86535E-05,p,0.00017596
s,7.52E-05,p,0.0002256
s,3.66329E-05,p,0.000109899
s,4.7485E-05,p,0.000142455
s,3.84479E-05,p,0.000115344
s,6.8765E-05,p,0.000206295
s,5.77322E-05,p,0.000173197
s,4.66748E-05,p,0.000140024
s,5.52752E-05,p,0.000165826
s,7.05622E-05,p,0.000211687
s,6.96738E-05,p,0.000209021
s,5.18049E-05,p,0.000155415
s,3.95853E-05,p,0.000118756
s,4.638E-05,p,0.00013914
s,7.98301E-05,p,0.00023949
s,4.18252E-05,p,0.000125476
s,6.79421E-05,p,0.000203826
s,4.28592E-05,p,0.000128578
s,4.24514E-05,p,0.000127354
s,4.60886E-05,p,0.000138266
s,3.64214E-05,p,0.000109264
s,3.01093E-05,p,9.03278E-05
s,3.38746E-05,p,0.000101624
s,4.45349E-05,p,0.000133605
s,4.76815E-05,p,0.000143044
s,3.86741E-05,p,0.000116022
s,4.98586E-05,p,0.000149576
s,6.85822E-05,p,0.000205746
s,5.19427E-05,p,0.000155828
s,4.6495E-05,p,0.000139485
s,6.60207E-05,p,0.000198062
s,4.67392E-05,p,0.000140218
s,3.00474E-05,p,9.01421E-05
s,5.28004E-05,p,0.000158401
s,5.01034E-05,p,0.00015031
s,4.86933E-05,p,0.00014608
s,5.24147E-05,p,0.000157244
s,2.94497E-05,p,8.83492E-05
s,2.61451E-05,p,7.84352E-05
s,4.99908E-05,p,0.000149972
s,6.31455E-05,p,0.000189436
s,7.23081E-05,p,0.000216924
s,4.37825E-05,p,0.000131348
s,5.83387E-05,p,0.000175016
s,3.89744E-05,p,0.000116923
s,2.83225E-05,p,8.49674E-05
s,6.7602E-05,p,0.000202806
s,5.15098E-05,p,0.000154529
s,5.05041E-05,p,0.000151512
s,5.64203E-05,p,0.000169261
s,6.0025E-05,p,0.000180075
s,5.19001E-05,p,0.0001557
s,4.89665E-05,p,0.000146899
s,4.12131E-05,p,0.000123639
s,3.80139E-05,p,0.000114042
s,4.54656E-05,p,0.000136397
s,4.92738E-05,p,0.000147822
s,4.98985E-05,p,0.000149696
s,7.67065E-05,p,0.000230119
s,5.93544E-05,p,0.000178063
s,4.33157E-05,p,0.000129947
s,3.85356E-05,p,0.000115607
s,7.07695E-05,p,0.000212308
s,5.63033E-05,p,0.00016891
s,4.51481E-05,p,0.000135444
s,7.45653E-05,p,0.000223696
s,3.91217E-05,p,0.000117365
s,5.6051E-05,p,0.000168153
s,4.83967E-05,p,0.00014519
s,7.55169E-05,p,0.000226551
s,7.33124E-05,p,0.000219937
s,4.89651E-05,p,0.000146895
s,4.78674E-05,p,0.000143602
s,6.66291E-05,p,0.000199887
s,6.10796E-05,p,0.000183239
s,4.10736E-05,p,0.000123221
s,2.77551E-05,p,8.32652E-05
s,4.71641E-05,p,0.000141492
s,4.59467E-05,p,0.00013784
s,4.84428E-05,p,0.000145328
s,5.24816E-05,p,0.000157445
s,3.461E-05,p,0.00010383
s,5.54923E-05,p,0.000166477
s,3.44738E-05,p,0.000103421
s,2.8278E-05,p,8.48339E-05
s,6.32008E-05,p,0.000189602
s,5.4544E-05,p,0.000163632
s,2.59253E-05,p,7.77759E-05
s,5.26467E-05,p,0.00015794
s,4.09336E-05,p,0.000122801
s,4.79668E-05,p,0.0001439
s,5.13093E-05,p,0.000153928
s,4.06818E-05,p,0.000122045
s,4.86515E-05,p,0.000145954
s,4.48481E-05,p,0.000134544
s,5.63987E-05,p,0.000169196
s,3.62966E-05,p,0.00010889
s,6.33221E-05,p,0.000189966
s,4.59337E-05,p,0.000137801
s,4.02486E-05,p,0.000120746
s,4.97244E-05,p,0.000149173
s,6.29988E-05,p,0.000188996
s,5.05757E-05,p,0.000151727
s,5.38899E-05,p,0.00016167
s,5.59382E-05,p,0.000167814
s,7.76348E-05,p,0.000232904
s,4.41018E-05,p,0.000132305
s,4.79973E-05,p,0.000143992
s,5.28838E-05,p,0.000158651
s,5.55539E-05,p,0.000166662
s,4.9241E-05,p,0.000147723
s,5.71617E-05,p,0.000171485
s,3.50908E-05,p,0.000105272
s,5.06133E-05,p,0.00015184
s,5.54597E-05,p,0.000166379
s,5.34565E-05,p,0.00016037
s,0.000045868,p,0.000137604
s,6.85899E-05,p,0.00020577
s,4.02486E-05,p,0.000120746
s,3.8941E-05,p,0.000116823
s,6.99796E-05,p,0.000209939
s,7.09431E-05,p,0.000212829
s,5.08165E-05,p,0.000152449
s,6.59902E-05,p,0.00019797
s,5.33138E-05,p,0.000159942
s,5.26245E-05,p,0.000157874
s,5.36276E-05,p,0.000160883
s,4.76422E-05,p,0.000142927
s,6.25664E-05,p,0.000187699
s,7.9135E-05,p,0.000237405
s,5.48186E-05,p,0.000164456
s,6.68386E-05,p,0.000200516
s,6.12347E-05,p,0.000183704
s,4.09082E-05,p,0.000122725
s,5.03248E-05,p,0.000150974
s,7.82802E-05,p,0.000234841
s,6.40579E-05,p,0.000192174
s,5.54195E-05,p,0.000166258
s,5.10108E-05,p,0.000153032
s,6.25049E-05,p,0.000187515
s,4.12915E-05,p,0.000123875
s,4.25789E-05,p,0.000127737
s,4.71228E-05,p,0.000141368
s,4.71906E-05,p,0.000141572
s,5.57333E-05,p,0.0001672
s,4.91691E-05,p,0.000147507
s,3.96037E-05,p,0.000118811
s,5.18675E-05,p,0.000155602
s,3.97752E-05,p,0.000119325
s,6.14461E-05,p,0.000184338
s,3.54448E-05,p,0.000106334
s,4.95259E-05,p,0.000148578
s,3.72388E-05,p,0.000111716
s,5.31586E-05,p,0.000159476
s,4.09609E-05,p,0.000122883
s,5.55051E-05,p,0.000166515
s,4.03284E-05,p,0.000120985
s,3.35528E-05,p,0.000100658
s,5.72191E-05,p,0.000171657
s,5.36174E-05,p,0.000160852
s,6.47667E-05,p,0.0001943
s,5.09225E-05,p,0.000152768
s,4.34399E-05,p,0.00013032
s,5.66087E-05,p,0.000169826
s,5.40893E-05,p,0.000162268
s,4.69514E-05,p,0.000140854
s,6.15963E-05,p,0.000184789
s,6.45015E-05,p,0.000193504
s,4.76792E-05,p,0.000143037
s,3.73769E-05,p,0.000112131
s,5.38341E-05,p,0.000161502
s,3.29907E-05,p,9.8972E-05
s,4.96168E-05,p,0.00014885
s,5.64075E-05,p,0.000169222
s,8.1682E-05,p,0.000245046
s,4.07345E-05,p,0.000122203
s,5.08969E-05,p,0.000152691
s,5.02009E-05,p,0.000150603
s,5.53344E-05,p,0.000166003
s,5.27659E-05,p,0.000158298
s,6.29806E-05,p,0.000188942
s,4.06895E-05,p,0.000122069
s,4.52278E-05,p,0.000135684
s,7.06937E-05,p,0.000212081
s,4.4974E-05,p,0.000134922
s,4.24215E-05,p,0.000127265
s,5.14295E-05,p,0.000154289
s,4.81413E-05,p,0.000144424
s,4.37236E-05,p,0.000131171
s,5.71705E-05,p,0.000171512
s,3.07325E-05,p,9.21974E-05
s,4.48443E-05,p,0.000134533
s,4.07858E-05,p,0.000122357
s,6.21181E-05,p,0.000186354
s,6.31498E-05,p,0.00018945
s,6.4939E-05,p,0.000194817
s,6.30324E-05,p,0.000189097
s,3.84788E-05,p,0.000115437
s,5.48736E-05,p,0.000164621
s,4.32968E-05,p,0.000129891
s,3.64779E-05,p,0.000109434
s,0.000043282,p,0.000129846
s,2.57801E-05,p,7.73403E-05
s,6.03613E-05,p,0.000181084
s,7.79682E-05,p,0.000233905
s,5.51348E-05,p,0.000165404
s,5.48057E-05,p,0.000164417
s,4.08055E-05,p,0.000122417
s,5.23462E-05,p,0.000157039
s,3.85796E-05,p,0.000115739
s,6.77263E-05,p,0.000203179
s,3.51943E-05,p,0.000105583
s,4.56167E-05,p,0.00013685
s,7.52943E-05,p,0.000225883
s,5.96105E-05,p,0.000178831
s,5.71942E-05,p,0.000171583
s,4.76728E-05,p,0.000143018
s,6.1091E-05,p,0.000183273
s,4.71612E-05,p,0.000141484
s,4.33955E-05,p,0.000130187
s,3.02806E-05,p,9.08419E-05
s,4.28311E-05,p,0.000128493
s,4.33458E-05,p,0.000130037
s,6.61059E-05,p,0.000198318
s,4.12776E-05,p,0.000123833
s,6.06838E-05,p,0.000182051
s,5.66225E-05,p,0.000169867
s,6.25439E-05,p,0.000187632
s,3.79891E-05,p,0.000113967
s,5.19218E-05,p,0.000155765
s,5.98471E-05,p,0.000179541
s,6.42427E-05,p,0.000192728
s,4.8299E-05,p,0.000144897
s,4.69299E-05,p,0.00014079
s,5.13063E-05,p,0.000153919
s,6.27E-05,p,0.0001881
s,5.28196E-05,p,0.000158459
s,5.099E-05,p,0.00015297
s,4.23994E-05,p,0.000127198
s,5.22272E-05,p,0.000156682
s,5.72847E-05,p,0.000171854
s,4.92484E-05,p,0.000147745
s,6.79072E-05,p,0.000203721
s,4.06754E-05,p,0.000122026
s,5.753E-05,p,0.00017259
s,6.35212E-05,p,0.000190564
s,3.07628E-05,p,9.22883E-05
s,8.43804E-05,p,0.000253141
s,6.02473E-05,p,0.000180742
s,5.19103E-05,p,0.000155731
s,5.54122E-05,p,0.000166237
s,3.97278E-05,p,0.000119183
s,8.96686E-05,p,0.000269006
s,4.00463E-05,p,0.000120139
s,4.72226E-05,p,0.000141668
s,3.57372E-05,p,0.000107212
s,6.2161E-05,p,0.000186483
s,4.86497E-05,p,0.000145949
s,6.73415E-05,p,0.000202024
s,7.82583E-05,p,0.000234775
s,4.05948E-05,p,0.000121784
s,4.54192E-05,p,0.000136258
s,4.152E-05,p,0.00012456
s,6.52667E-05,p,0.0001958
s,4.26254E-05,p,0.000127876
s,7.55967E-05,p,0.00022679
s,6.10112E-05,p,0.000183034
s,4.42077E-05,p,0.000132623
s,4.69397E-05,p,0.000140819
s,3.69151E-05,p,0.000110745
s,5.09773E-05,p,0.000152932
s,3.7478E-05,p,0.000112434
s,6.53249E-05,p,0.000195975
s,6.48248E-05,p,0.000194474
s,6.24953E-05,p,0.000187486
s,3.42092E-05,p,0.000102628
s,6.1643E-05,p,0.000184929
s,4.74672E-05,p,0.000142402
s,5.48092E-05,p,0.000164427
s,5.18473E-05,p,0.000155542
s,3.64617E-05,p,0.000109385
s,4.27409E-05,p,0.000128223
s,4.50816E-05,p,0.000135245
s,3.87158E-05,p,0.000116147
s,7.19556E-05,p,0.000215867
s,4.89182E-05,p,0.000146755
s,5.69006E-05,p,0.000170702
s,6.06398E-05,p,0.00018192
s,4.97745E-05,p,0.000149324
s,5.21544E-05,p,0.000156463
s,5.24754E-05,p,0.000157426
s,6.13133E-05,p,0.00018394
s,5.93103E-05,p,0.000177931
s,3.7471E-05,p,0.000112413
s,5.31166E-05,p,0.00015935
