unstudied,tone,rhythm,both
-1.30E-06,0.000739347,7.53E-05,0.000801238
9.60E-07,0.000850093,7.44E-05,0.000781624
6.44E-07,0.000770076,4.92E-05,0.000775994
7.14E-07,0.000904422,6.74E-05,0.000818977
9.72E-07,0.000792997,5.80E-05,0.000909346
-1.65E-07,0.000750922,7.12E-05,0.000866469
3.52E-07,0.000824876,7.81E-05,0.00083858
1.96E-07,0.000821132,5.31E-05,0.000854717
-3.78E-07,0.000943966,7.24E-05,0.000942478
4.23E-07,0.000710045,6.90E-05,0.000799973
1.43E-06,0.000704685,7.57E-05,0.000778068
1.59E-07,0.000773576,6.47E-05,0.000873642
-1.51E-06,0.000662752,5.58E-05,0.00080826
-2.17E-06,0.000742448,6.14E-05,0.000832575
2.12E-06,0.000759239,5.65E-05,0.000825763
1.59E-06,0.000712974,8.36E-05,0.000829076
-1.78E-06,0.00088545,6.21E-05,0.000902586
-1.60E-06,0.000875525,6.25E-05,0.000752228
-2.09E-06,0.000770127,6.59E-05,0.000907046
2.51E-07,0.000748967,5.68E-05,0.000822731
1.77E-06,0.000771291,3.91E-05,0.000722832
-2.52E-06,0.000897357,6.13E-05,0.000821339
-1.18E-06,0.000800241,5.87E-05,0.000938095
1.63E-08,0.000859232,6.77E-05,0.000919602
5.81E-07,0.000817243,6.66E-05,0.000801888
1.18E-06,0.000932308,7.21E-05,0.000908645
1.84E-07,0.000853081,6.86E-05,0.000837547
-2.06E-06,0.000811077,7.19E-05,0.000865043
3.32E-08,0.000909998,6.76E-05,0.00083759
-9.34E-07,0.000759409,6.56E-05,0.001004887
-5.34E-08,0.000805186,6.32E-05,0.000787931
-3.67E-07,0.000815862,6.02E-05,0.00091771
-7.01E-07,0.000858755,7.00E-05,0.000892697
-2.25E-07,0.000741792,6.99E-05,0.000776834
1.55E-06,0.000921444,6.36E-05,0.000963721
-8.70E-07,0.000913201,6.16E-05,0.000757671
2.08E-06,0.00071941,4.72E-05,0.000831425
1.20E-06,0.000749035,6.32E-05,0.000919035
-9.50E-07,0.000795759,6.13E-05,0.000794438
1.99E-06,0.000708754,7.64E-05,0.000837969
-1.12E-06,0.00082643,5.62E-05,0.000746143
2.62E-07,0.000681999,5.88E-05,0.000790997
-4.23E-07,0.000763634,5.64E-05,0.000877852
1.44E-06,0.00089902,6.27E-05,0.000897096
7.95E-07,0.000741789,5.88E-05,0.000786539
8.64E-07,0.000844339,6.96E-05,0.000863684
-6.95E-07,0.000827032,5.88E-05,0.000847017
3.68E-07,0.000656777,6.46E-05,0.000714486
-9.76E-09,0.000767868,5.04E-05,0.00086
2.64E-07,0.000799951,7.46E-05,0.000855282
1.17E-06,0.00064865,6.43E-05,0.000875104
-6.87E-07,0.000761815,6.66E-05,0.000808124
2.03E-06,0.000861276,6.81E-05,0.000770978
1.17E-06,0.000769927,6.67E-05,0.000806401
2.35E-06,0.000837246,6.77E-05,0.000907851
2.15E-07,0.000904507,6.04E-05,0.000848378
-8.16E-07,0.000753858,6.41E-05,0.000953788
-1.96E-06,0.000834092,6.42E-05,0.000696335
4.27E-08,0.000858148,6.46E-05,0.000819714
-1.52E-07,0.000806889,7.68E-05,0.000814072
-8.90E-07,0.000892779,6.09E-05,0.000828728
2.33E-07,0.000782309,7.21E-05,0.000861699
-2.17E-07,0.000957277,5.59E-05,0.000885556
7.66E-07,0.000730529,5.45E-05,0.000942864
-5.31E-06,0.000865312,7.49E-05,0.000750281
-1.72E-06,0.000855253,7.55E-05,0.000804529
-3.43E-06,0.000729486,7.05E-05,0.000819521
1.86E-06,0.000807091,6.01E-05,0.000832903
-8.56E-07,0.000838577,6.48E-05,0.000920613
-5.54E-07,0.000750615,6.11E-05,0.000797802
-6.29E-07,0.000775782,7.18E-05,0.000915202
-4.91E-07,0.000827272,5.95E-05,0.0007825
-4.34E-07,0.000749992,6.73E-05,0.000929292
8.09E-07,0.000849879,5.57E-05,0.000769841
9.99E-07,0.000775559,6.67E-05,0.000749204
-2.89E-06,0.000785969,6.48E-05,0.000659156
-7.42E-07,0.000851179,5.50E-05,0.001030991
1.89E-07,0.000789927,5.58E-05,0.000797426
2.46E-06,0.000795508,6.35E-05,0.000764392
-3.21E-07,0.000677883,7.27E-05,0.000978215
-1.08E-06,0.001017306,6.58E-05,0.000819677
-1.44E-06,0.000916211,6.78E-05,0.000922261
8.05E-07,0.000785279,6.62E-05,0.000860721
3.51E-06,0.000694615,6.95E-05,0.000840604
1.03E-06,0.000802369,5.97E-05,0.000908402
-1.72E-06,0.000748203,7.26E-05,0.000936636
1.64E-06,0.000975418,5.91E-05,0.000887873
2.48E-06,0.000825037,6.57E-05,0.000886977
-1.19E-06,0.000826658,6.87E-05,0.000829643
8.04E-07,0.000784016,8.00E-05,0.000867459
-7.04E-07,0.000736102,5.23E-05,0.000797103
-2.37E-06,0.000786043,6.41E-05,0.000792647
1.10E-06,0.000744557,7.83E-05,0.000867306
-6.25E-07,0.000781958,5.39E-05,0.000813842
-2.15E-06,0.00078104,6.58E-05,0.000959661
9.07E-07,0.000764203,6.60E-05,0.000759338
-1.57E-06,0.000829178,5.86E-05,0.000971191
-6.12E-07,0.000791091,5.35E-05,0.000794947
1.70E-06,0.000663282,5.64E-05,0.001067029
6.59E-07,0.000690096,6.59E-05,0.000835866
2.15E-07,0.000786756,5.97E-05,0.000815179
-1.05E-07,0.000758286,6.41E-05,0.000861216
1.21E-06,0.000812132,5.89E-05,0.000847962
-1.56E-06,0.000780625,6.39E-05,0.000828087
1.31E-06,0.000700409,7.69E-05,0.000880296
-8.07E-07,0.000823245,7.38E-05,0.000766415
3.42E-06,0.000852432,5.82E-05,0.00092959
1.27E-06,0.00083724,5.84E-05,0.000945552
2.04E-06,0.000778024,5.15E-05,0.000941884
-7.26E-07,0.000789596,4.67E-05,0.000799545
1.19E-06,0.00072024,7.55E-05,0.000898262
1.13E-06,0.000666833,7.05E-05,0.000923008
1.14E-06,0.000756315,5.90E-05,0.0009029
9.41E-07,0.000831333,6.96E-05,0.000836307
9.93E-07,0.00069829,6.80E-05,0.00069486
3.54E-07,0.000853746,6.43E-05,0.000755368
7.03E-07,0.000853933,7.12E-05,0.000939367
-7.35E-07,0.000968887,6.31E-05,0.000964856
-2.50E-07,0.000800496,6.00E-05,0.000978072
-8.95E-07,0.00069242,5.18E-05,0.000902836
-1.36E-06,0.000660537,6.17E-05,0.000794364
-1.56E-06,0.000771028,7.56E-05,0.000834769
7.76E-07,0.000755475,5.61E-05,0.000811144
2.04E-06,0.000811228,6.41E-05,0.000918291
1.15E-06,0.000850648,6.66E-05,0.000838075
-2.34E-07,0.000868906,6.20E-05,0.000872954
-1.09E-07,0.000836236,6.81E-05,0.000887581
2.22E-07,0.000842101,5.89E-05,0.000828028
-1.69E-06,0.000753318,6.64E-05,0.000750516
-1.70E-07,0.000715841,5.68E-05,0.000852346
2.96E-06,0.000775388,7.07E-05,0.000794446
-4.37E-07,0.000811889,6.00E-05,0.000746719
-2.94E-07,0.000698348,7.65E-05,0.000855743
9.58E-07,0.000719099,7.13E-05,0.000986948
-1.41E-06,0.000817026,6.40E-05,0.000918622
-6.83E-07,0.000746026,6.06E-05,0.000786178
5.59E-07,0.000800221,5.32E-05,0.000826235
4.40E-07,0.000943844,6.23E-05,0.000857682
-1.80E-06,0.000704817,5.20E-05,0.000879331
-9.33E-07,0.000642434,6.12E-05,0.000864927
4.89E-07,0.000837815,6.62E-05,0.000930042
-4.16E-07,0.000800035,5.46E-05,0.000905318
-4.11E-07,0.000831565,5.97E-05,0.000905789
-3.17E-07,0.000929696,5.98E-05,0.000807389
3.27E-06,0.000773402,5.08E-05,0.000864569
2.75E-07,0.000905452,6.45E-05,0.000910918
-6.65E-07,0.000779453,5.78E-05,0.000739272
-4.65E-07,0.00082565,5.79E-05,0.000772201
1.04E-06,0.000711246,5.49E-05,0.00092471
1.92E-10,0.000657608,6.24E-05,0.000990571
-3.16E-06,0.000790003,5.63E-05,0.000837203
1.21E-06,0.000785136,7.34E-05,0.000877087
-5.72E-07,0.000700102,5.55E-05,0.000892553
6.01E-07,0.000763613,6.34E-05,0.000935321
1.27E-06,0.000805108,5.89E-05,0.000886975
2.58E-07,0.000692623,6.45E-05,0.000800123
1.08E-06,0.00078309,5.23E-05,0.000699454
-1.65E-06,0.00089685,7.48E-05,0.000869273
-7.13E-07,0.000907323,7.11E-05,0.000898552
-1.08E-06,0.000754083,7.51E-05,0.000784722
9.16E-07,0.000845738,7.60E-05,0.000894624
-2.03E-06,0.000872021,6.23E-05,0.000880087
-7.96E-07,0.000784273,6.47E-05,0.000934458
-5.17E-07,0.000800111,6.50E-05,0.000792324
-6.93E-07,0.00083714,5.80E-05,0.000824072
7.03E-07,0.000786946,7.04E-05,0.000836038
-1.00E-07,0.000632538,5.41E-05,0.00101418
1.23E-06,0.000752732,5.79E-05,0.000878746
-2.89E-06,0.000872005,7.16E-05,0.000856379
-2.59E-07,0.000841535,6.52E-05,0.000896317
-1.52E-07,0.000826847,7.92E-05,0.000818461
-1.09E-06,0.00084816,6.88E-05,0.00087183
1.05E-06,0.000860096,5.98E-05,0.000845974
2.75E-07,0.000695022,6.80E-05,0.000770989
2.06E-06,0.000920785,6.06E-05,0.000861473
8.59E-07,0.000933414,5.98E-05,0.000730536
-1.97E-06,0.000758899,6.86E-05,0.000869339
-1.65E-06,0.000791532,6.59E-05,0.000810198
2.30E-06,0.00084789,4.30E-05,0.000913146
-1.61E-06,0.000743258,5.96E-05,0.00109461
-2.45E-07,0.000800404,6.64E-05,0.000890161
3.28E-08,0.000854976,6.19E-05,0.000790098
3.39E-07,0.00088513,5.44E-05,0.000819417
2.97E-07,0.000815522,6.78E-05,0.000798051
-1.54E-06,0.000759312,6.51E-05,0.000852056
-3.52E-07,0.000784862,6.84E-05,0.000741225
4.03E-08,0.000856796,6.38E-05,0.000903333
-1.05E-06,0.000882183,7.03E-05,0.000925543
-1.91E-06,0.000942763,7.14E-05,0.000843788
-4.21E-07,0.000655817,5.89E-05,0.000904423
-5.19E-07,0.00076374,5.87E-05,0.00089948
-1.79E-08,0.000872356,6.67E-05,0.000874886
1.33E-06,0.000921709,6.34E-05,0.000968688
3.20E-06,0.000877707,5.41E-05,0.001024969
-2.26E-08,0.000765443,4.30E-05,0.000841364
-1.31E-06,0.000657527,7.49E-05,0.000961566
2.10E-06,0.000841653,4.17E-05,0.000898285
-6.16E-07,0.000818704,7.68E-05,0.000936328
-2.43E-08,0.000794822,6.29E-05,0.000780821
3.11E-06,0.000790391,5.72E-05,0.000893256
9.41E-07,0.000745062,5.79E-05,0.000823165
7.44E-07,0.00084749,6.20E-05,0.000934733
-3.07E-08,0.000796614,5.34E-05,0.000875017
1.90E-06,0.000695915,5.89E-05,0.000762227
-1.10E-06,0.000753433,6.18E-05,0.000854333
8.57E-07,0.000710684,6.27E-05,0.000834169
5.86E-07,0.000983483,5.67E-05,0.0008749
-1.05E-06,0.00080124,6.17E-05,0.000820914
2.33E-07,0.000755724,4.62E-05,0.000930945
-2.05E-06,0.000805131,7.70E-05,0.000937512
9.55E-07,0.000838193,6.64E-05,0.000806144
6.29E-07,0.000831035,7.01E-05,0.000764849
3.73E-07,0.000904267,5.40E-05,0.000852913
5.41E-07,0.000734724,6.91E-05,0.000887988
-1.67E-06,0.000794883,6.64E-05,0.000922436
2.70E-07,0.000886915,6.48E-05,0.000824385
3.29E-07,0.000687371,6.28E-05,0.000820738
4.14E-07,0.000816931,5.86E-05,0.000932182
4.36E-07,0.000775184,4.93E-05,0.000910453
1.72E-07,0.000798109,7.47E-05,0.000937912
3.95E-06,0.000725552,5.81E-05,0.000855913
1.17E-06,0.000772865,6.01E-05,0.000910918
-7.16E-07,0.000810608,7.14E-05,0.000924754
1.10E-06,0.00078796,4.76E-05,0.000833875
-1.49E-06,0.000905283,6.63E-05,0.000849114
-3.96E-06,0.000812104,5.56E-05,0.000872713
-1.84E-06,0.000758432,5.14E-05,0.000780198
5.97E-07,0.000921486,6.82E-05,0.000936038
-1.21E-07,0.00080271,6.63E-05,0.000837986
2.02E-06,0.000755862,6.14E-05,0.000827741
-2.73E-07,0.00073526,6.49E-05,0.000963855
-4.33E-08,0.000749205,6.02E-05,0.000825328
-2.20E-06,0.000779582,6.03E-05,0.000817556
1.81E-07,0.000831452,5.55E-05,0.000823016
-1.61E-06,0.000800804,5.83E-05,0.000849709
-1.55E-06,0.000770098,6.08E-05,0.000918643
2.10E-06,0.000803343,5.95E-05,0.000782421
-2.18E-06,0.000817103,7.04E-05,0.000947793
-9.01E-07,0.000709214,6.96E-05,0.000816934
6.85E-07,0.000771091,5.87E-05,0.001015767
-8.74E-07,0.000761451,6.93E-05,0.000902733
2.94E-07,0.000683544,6.59E-05,0.000816666
-6.25E-07,0.000729161,6.20E-05,0.000851782
1.21E-06,0.000750363,6.62E-05,0.000885427
8.58E-08,0.000875264,5.29E-05,0.000795858
-1.71E-06,0.000912611,6.49E-05,0.000859029
1.44E-06,0.000694589,6.57E-05,0.000808077
-9.79E-07,0.000687177,6.39E-05,0.000772083
-1.09E-06,0.000868868,6.46E-05,0.000897294
1.01E-06,0.000767076,5.47E-05,0.000857606
2.04E-07,0.000870592,6.04E-05,0.000854846
-2.49E-06,0.000758867,5.62E-05,0.000858668
5.75E-07,0.000931369,5.78E-05,0.000893606
2.43E-06,0.000910789,5.94E-05,0.000919464
-2.56E-07,0.000679778,6.28E-05,0.00085766
-3.14E-06,0.000718027,6.91E-05,0.000896651
1.73E-06,0.000911545,6.93E-05,0.000918134
9.09E-07,0.000800573,5.82E-05,0.00078034
-1.30E-06,0.000871458,6.50E-05,0.000855093
1.05E-06,0.000812196,5.79E-05,0.000999565
-1.50E-06,0.000834533,7.28E-05,0.000750724
-6.40E-06,0.000729431,6.86E-05,0.000928152
-3.17E-07,0.000684929,5.65E-05,0.000911833
1.48E-06,0.000714833,5.81E-05,0.000908849
5.10E-07,0.000680833,5.64E-05,0.000887154
1.89E-06,0.000713441,4.57E-05,0.000924166
-8.66E-07,0.000818996,5.42E-05,0.000842292
-2.44E-07,0.000775715,7.46E-05,0.000970316
-2.00E-07,0.0008215,6.52E-05,0.000981658
3.05E-06,0.00080586,5.21E-05,0.001041928
-1.76E-06,0.000897817,6.32E-05,0.00084297
-2.28E-06,0.000826767,7.19E-05,0.000836522
4.65E-08,0.000717479,7.42E-05,0.000788165
6.05E-07,0.00088155,6.99E-05,0.000798147
-3.79E-07,0.00090313,6.43E-05,0.000817585
1.06E-06,0.000757073,5.34E-05,0.000950236
-5.63E-07,0.000783043,5.86E-05,0.000859196
6.98E-07,0.000863326,7.08E-05,0.000850356
7.04E-07,0.000797651,5.71E-05,0.000933494
-3.83E-06,0.000842771,7.58E-05,0.000913231
1.02E-06,0.000860061,5.51E-05,0.000810623
1.62E-06,0.000753402,6.48E-05,0.000772426
-9.47E-07,0.000828315,7.69E-05,0.000865435
-1.56E-06,0.00074835,6.85E-05,0.001008989
6.15E-08,0.000833744,5.67E-05,0.000825279
1.60E-06,0.000837384,5.88E-05,0.000778481
1.04E-06,0.000747339,6.32E-05,0.000862892
4.12E-07,0.000772193,5.65E-05,0.000994851
-2.25E-06,0.000758576,7.20E-05,0.000929506
1.51E-06,0.000737594,7.06E-05,0.000894977
-6.14E-07,0.000713957,7.55E-05,0.000801026
-4.31E-06,0.000706086,4.86E-05,0.000931991
1.16E-06,0.000748609,9.75E-05,0.000816583
4.38E-07,0.000821217,7.52E-05,0.000802569
-2.80E-07,0.000709248,5.33E-05,0.00085468
-2.52E-06,0.000788411,6.61E-05,0.000889005
1.02E-06,0.000920828,6.46E-05,0.000845669
-5.95E-07,0.000770247,6.71E-05,0.000952525
2.20E-07,0.00070626,5.15E-05,0.000958514
-2.98E-06,0.00060406,4.97E-05,0.000896745
2.77E-07,0.000801856,7.14E-05,0.000880922
-1.05E-06,0.000900611,6.91E-05,0.000726413
6.55E-07,0.000705427,8.17E-05,0.000840205
-3.92E-07,0.000881058,5.54E-05,0.000832201
-1.02E-07,0.000859478,6.19E-05,0.000865181
1.93E-06,0.000749214,5.69E-05,0.000881239
2.47E-07,0.000987668,6.16E-05,0.000834863
-3.14E-06,0.00082397,5.46E-05,0.00082306
2.62E-07,0.000781558,7.62E-05,0.000835572
6.65E-07,0.000778456,4.78E-05,0.000769323
3.85E-07,0.000795648,6.03E-05,0.000817591
-6.15E-07,0.000699253,4.72E-05,0.000916216
-2.92E-06,0.000770655,5.41E-05,0.000764874
9.12E-07,0.000709022,7.26E-05,0.000828291
9.98E-07,0.000866746,5.91E-05,0.00080125
-1.26E-06,0.000735819,6.01E-05,0.00089682
-8.75E-07,0.000800488,6.54E-05,0.000739631
1.21E-06,0.000759018,6.08E-05,0.000846051
-9.91E-09,0.000833781,6.45E-05,0.000754539
-9.93E-07,0.000904425,6.11E-05,0.000943702
3.13E-06,0.000815411,5.78E-05,0.000907807
1.69E-06,0.000779576,7.13E-05,0.00081727
-5.93E-07,0.000820854,5.46E-05,0.000855351
-3.55E-06,0.000781254,6.55E-05,0.000828322
-8.64E-08,0.000760346,6.28E-05,0.00088817
2.24E-07,0.000784254,5.17E-05,0.000790518
1.07E-06,0.000762512,6.50E-05,0.000862769
-2.32E-06,0.000762345,5.67E-05,0.000834096
2.56E-06,0.000833549,6.75E-05,0.000697748
-3.26E-07,0.00080964,5.40E-05,0.000834218
-1.35E-06,0.000772644,6.42E-05,0.000894736
1.19E-06,0.000749769,7.03E-05,0.000879196
-4.82E-07,0.000819704,5.68E-05,0.000840422
1.86E-06,0.000746206,7.22E-05,0.000925794
-3.17E-07,0.000815414,6.67E-05,0.000847204
8.33E-07,0.00093468,7.31E-05,0.000859877
-7.04E-07,0.000801193,5.26E-05,0.000867151
-3.51E-06,0.000832361,6.19E-05,0.000773775
-1.01E-06,0.000725469,6.04E-05,0.000698774
-9.29E-07,0.00095921,6.35E-05,0.000938867
-3.26E-07,0.000699379,6.14E-05,0.000875999
-5.75E-07,0.000866285,6.52E-05,0.000874443
-8.20E-08,0.00072915,6.31E-05,0.001004484
-4.24E-07,0.000755941,6.75E-05,0.000840426
-3.38E-07,0.000759606,6.98E-05,0.000770037
8.78E-07,0.00072608,5.51E-05,0.000877366
4.92E-08,0.000704176,5.92E-05,0.000936432
-1.02E-06,0.00079538,6.34E-05,0.000975288
5.81E-07,0.000831167,7.45E-05,0.000818942
2.48E-06,0.00080392,5.51E-05,0.000805252
3.78E-07,0.000795988,7.16E-05,0.000784269
4.36E-06,0.000727445,5.17E-05,0.000824519
-9.02E-07,0.000700179,7.02E-05,0.000822523
1.11E-06,0.000831153,6.59E-05,0.000829293
-4.00E-07,0.000880966,6.91E-05,0.000880218
9.01E-07,0.000822148,5.28E-05,0.000868995
-1.70E-07,0.000876369,7.98E-05,0.000805786
-4.62E-07,0.000879045,6.40E-05,0.000921871
-1.92E-06,0.000769561,7.78E-05,0.000857501
1.17E-07,0.000724319,8.08E-05,0.000863408
-2.56E-06,0.000746272,6.87E-05,0.000776869
4.55E-07,0.000871593,6.78E-05,0.000939922
-5.34E-07,0.000761802,5.41E-05,0.000890724
3.95E-06,0.000710087,5.19E-05,0.000846519
-1.39E-06,0.000749312,6.27E-05,0.00081478
3.71E-07,0.000768468,6.31E-05,0.000924006
1.87E-06,0.000739046,5.81E-05,0.00077861
4.69E-07,0.000899021,5.53E-05,0.000795358
1.36E-06,0.000817695,5.48E-05,0.000866853
-1.01E-07,0.000837863,7.13E-05,0.000795608
4.23E-07,0.000822636,6.27E-05,0.000859013
-2.22E-07,0.000893849,5.75E-05,0.000904183
-1.20E-06,0.000731563,6.73E-05,0.0008765
-7.07E-07,0.000695726,5.32E-05,0.000808154
5.65E-07,0.000737301,6.34E-05,0.000837274
1.16E-06,0.000901049,6.13E-05,0.000906946
-8.56E-08,0.000778571,7.11E-05,0.000742921
1.09E-06,0.00076805,6.01E-05,0.000809609
-2.29E-06,0.000811153,6.18E-05,0.000983707
-1.80E-07,0.000735393,7.35E-05,0.000724107
7.96E-07,0.000794571,5.47E-05,0.000872135
1.45E-06,0.000705116,8.49E-05,0.000840873
-7.39E-07,0.000832618,5.97E-05,0.000950406
-8.66E-07,0.000676573,5.41E-05,0.000865257
-1.92E-06,0.000767067,7.04E-05,0.000967642
-2.34E-07,0.000813702,5.90E-05,0.000809265
-9.31E-07,0.000730072,6.08E-05,0.00087435
-1.12E-06,0.000782378,6.55E-05,0.000865841
-1.01E-06,0.000911236,6.03E-05,0.000889777
2.14E-07,0.000677068,4.88E-05,0.000840659
1.23E-06,0.000901001,6.79E-05,0.000719712
-4.48E-06,0.000754161,6.77E-05,0.000978656
9.30E-07,0.000735055,7.62E-05,0.000821648
-1.88E-06,0.000838415,6.31E-05,0.000900465
-2.04E-06,0.000805211,7.64E-05,0.001006906
9.20E-07,0.000769567,6.41E-05,0.000886766
-1.28E-06,0.000728302,6.71E-05,0.000976632
-2.09E-06,0.000847914,5.49E-05,0.00091285
-3.83E-09,0.000760437,6.16E-05,0.001014431
8.26E-07,0.000748674,6.87E-05,0.000918775
1.83E-06,0.000770718,5.96E-05,0.000937951
-2.52E-06,0.000677086,6.37E-05,0.000955102
5.79E-08,0.000774775,6.04E-05,0.000846869
-9.61E-07,0.000821651,8.15E-05,0.000932933
-5.64E-07,0.000696203,5.66E-05,0.000938242
-9.35E-07,0.000749754,5.34E-05,0.000780578
-1.50E-06,0.000755147,7.12E-05,0.000886502
-2.21E-06,0.000699976,5.54E-05,0.000848578
6.03E-07,0.000774548,6.71E-05,0.000816317
2.36E-06,0.000705986,6.74E-05,0.000977032
6.24E-07,0.000837236,7.03E-05,0.000907806
1.40E-07,0.000767148,5.85E-05,0.000888153
3.75E-07,0.000749403,6.94E-05,0.000927664
2.33E-06,0.000668999,5.61E-05,0.000829061
-1.05E-06,0.000910169,7.13E-05,0.000853261
4.53E-06,0.000895144,5.51E-05,0.000876278
1.33E-06,0.000768213,5.66E-05,0.000868838
6.84E-07,0.000769692,5.14E-05,0.000841081
4.83E-07,0.000901286,6.05E-05,0.000776699
4.95E-07,0.000809376,7.56E-05,0.000930132
-5.82E-08,0.000740803,5.94E-05,0.000853189
-1.34E-06,0.000745025,5.63E-05,0.000913891
-3.83E-06,0.000853485,7.26E-05,0.000795315
7.98E-09,0.000817331,6.11E-05,0.000975289
5.22E-07,0.00078072,7.48E-05,0.000781115
1.23E-06,0.000761356,6.73E-05,0.000840223
-6.47E-08,0.000723772,5.78E-05,0.000835639
6.75E-07,0.000683584,5.79E-05,0.00079168
2.44E-06,0.000817785,6.12E-05,0.000878539
-1.82E-06,0.000843767,7.45E-05,0.000787707
1.28E-06,0.000796649,5.28E-05,0.000781623
-1.21E-06,0.000812075,7.32E-05,0.00087197
-1.46E-06,0.000716219,6.50E-05,0.000828309
-2.07E-06,0.000803288,6.26E-05,0.000791391
5.38E-07,0.000808694,7.22E-05,0.000795363
1.88E-06,0.000788967,4.91E-05,0.000971619
1.36E-06,0.000836002,6.38E-05,0.000799233
5.99E-07,0.000799639,7.37E-05,0.000858644
-5.16E-07,0.000795243,4.83E-05,0.000857329
2.03E-07,0.000739711,4.95E-05,0.000769099
